date,year,month_num,month,quarter,is_festive_season,city,state,program,campaign,donor_type,channel,donation_amount,expense_amount,beneficiaries_reached,volunteer_hours,event_count,new_donors,recurring_donors,social_reach,engagement_rate,cost_per_beneficiary,donation_lag_1,beneficiaries_lag_1,donation_lag_2,beneficiaries_lag_2,donation_lag_3,beneficiaries_lag_3,donation_per_beneficiary,expense_ratio,volunteer_productivity,donation_surplus,month_sin,month_cos,high_efficiency,literacy_rate_pct,urban_population_pct,multidimensional_poverty_index,population_millions
2024-10-01,2024,10,Oct,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Online Portal,30990,25972,194,50.7,2,5,2,6468,6.21,133.62,38790.0,157.0,35134.0,193.0,56361.0,176.0,159.7422680412371,0.8380767989674088,3.826429980276134,5018,-0.866,0.5,0,66.1,25.1,0.118,81.0
2024-11-01,2024,11,Nov,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Bank Transfer,35291,24247,177,48.7,2,8,3,6563,6.55,136.9,30990.0,194.0,38790.0,157.0,35134.0,193.0,199.38418079096044,0.68705902354708,3.634496919917864,11044,-0.5,0.866,0,66.1,25.1,0.118,81.0
2024-12-01,2024,12,Dec,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Corporate CSR,UPI,67195,26583,201,61.2,2,15,4,9123,7.99,132.58,35291.0,177.0,30990.0,194.0,38790.0,157.0,334.30348258706465,0.3956097923952675,3.284313725490196,40612,-0.0,1.0,0,66.1,25.1,0.118,81.0
2025-01-01,2025,1,Jan,Q1,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Alumni Network,Bank Transfer,37154,23421,176,55.1,2,8,3,7043,8.14,132.81,67195.0,201.0,35291.0,177.0,30990.0,194.0,211.10227272727272,0.6303762717338645,3.1941923774954626,13733,0.5,0.866,0,66.1,25.1,0.118,81.0
2025-02-01,2025,2,Feb,Q1,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Bank Transfer,29173,25146,176,49.8,2,5,2,6767,6.43,143.16,37154.0,176.0,67195.0,201.0,35291.0,177.0,165.7556818181818,0.8619614026668495,3.534136546184739,4027,0.866,0.5,0,66.1,25.1,0.118,81.0
2025-03-01,2025,3,Mar,Q1,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Fundraising Event,37190,23729,178,54.1,2,6,3,6735,8.34,133.01,29173.0,176.0,37154.0,176.0,67195.0,201.0,208.93258426966293,0.6380478623285829,3.290203327171904,13461,1.0,0.0,0,66.1,25.1,0.118,81.0
2025-04-01,2025,4,Apr,Q2,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Online Portal,27751,25835,160,42.2,2,7,3,6686,9.08,161.11,37190.0,178.0,29173.0,176.0,37154.0,176.0,173.44375,0.9309574429750279,3.791469194312796,1916,0.866,-0.5,0,66.1,25.1,0.118,81.0
2025-05-01,2025,5,May,Q2,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Bank Transfer,31863,23937,169,46.0,2,7,3,7817,7.92,141.92,27751.0,160.0,37190.0,178.0,29173.0,176.0,188.53846153846155,0.7512475284813106,3.6739130434782608,7926,0.5,-0.866,0,66.1,25.1,0.118,81.0
2025-06-01,2025,6,Jun,Q2,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Corporate CSR,Fundraising Event,57050,24895,179,58.9,2,10,3,10152,3.78,139.02,31863.0,169.0,27751.0,160.0,37190.0,178.0,318.7150837988827,0.43637160385626644,3.039049235993209,32155,0.0,-1.0,0,66.1,25.1,0.118,81.0
2025-07-01,2025,7,Jul,Q3,0,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Alumni Network,Fundraising Event,35593,24140,212,56.9,2,7,2,6840,5.84,114.01,57050.0,179.0,31863.0,169.0,27751.0,160.0,167.89150943396226,0.6782232461439047,3.725834797891037,11453,-0.5,-0.866,1,66.1,25.1,0.118,81.0
2025-08-01,2025,8,Aug,Q3,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Alumni Network,Bank Transfer,44167,25575,197,57.3,2,8,3,9001,8.66,129.77,35593.0,212.0,57050.0,179.0,31863.0,169.0,224.1979695431472,0.5790522335680486,3.43804537521815,18592,-0.866,-0.5,0,66.1,25.1,0.118,81.0
2025-09-01,2025,9,Sep,Q3,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Corporate CSR,UPI,60239,26005,196,53.0,2,11,4,9529,4.26,132.52,44167.0,197.0,35593.0,212.0,57050.0,179.0,307.34183673469386,0.4316970733245904,3.69811320754717,34234,-1.0,-0.0,0,66.1,25.1,0.118,81.0
2025-10-01,2025,10,Oct,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Fundraising Event,35473,23309,201,53.8,3,6,2,9188,9.14,116.19,60239.0,196.0,44167.0,197.0,35593.0,212.0,176.4825870646766,0.6570913088828123,3.7360594795539037,12164,-0.866,0.5,1,66.1,25.1,0.118,81.0
2025-11-01,2025,11,Nov,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,UPI,38117,24066,176,52.0,2,9,4,8238,7.31,136.86,35473.0,201.0,60239.0,196.0,44167.0,197.0,216.57386363636363,0.6313718288427735,3.3846153846153846,14051,-0.5,0.866,0,66.1,25.1,0.118,81.0
2025-12-01,2025,12,Dec,Q4,1,Jaipur,Rajasthan,Clothing Support,Warmth and Dignity Drive,Individual,Bank Transfer,40760,25759,169,54.9,2,10,3,6923,7.15,152.12,38117.0,176.0,35473.0,201.0,60239.0,196.0,241.18343195266272,0.6319676153091266,3.0783242258652095,15001,-0.0,1.0,0,66.1,25.1,0.118,81.0
2024-02-01,2024,2,Feb,Q1,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,44300,29064,162,58.7,1,10,3,7136,6.2,179.2,65924.0,153.0,65924.0,153.0,65924.0,153.0,273.4567901234568,0.6560722347629797,2.7597955706984667,15236,0.866,0.5,0,66.1,25.1,0.118,81.0
2024-03-01,2024,3,Mar,Q1,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Community Group,Online Portal,59016,29023,176,71.4,2,11,4,7961,5.37,164.84,44300.0,162.0,65924.0,153.0,65924.0,153.0,335.3181818181818,0.49178188965704217,2.464985994397759,29993,1.0,0.0,0,66.1,25.1,0.118,81.0
2024-04-01,2024,4,Apr,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,36833,31944,165,61.6,2,8,4,5850,4.55,193.88,59016.0,176.0,44300.0,162.0,65924.0,153.0,223.23030303030302,0.8672657671110146,2.6785714285714284,4889,0.866,-0.5,0,66.1,25.1,0.118,81.0
2024-05-01,2024,5,May,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Fundraising Event,42148,31957,150,54.2,1,9,3,7998,5.53,213.18,36833.0,165.0,59016.0,176.0,44300.0,162.0,280.9866666666667,0.7582091676947897,2.7675276752767526,10191,0.5,-0.866,0,66.1,25.1,0.118,81.0
2024-06-01,2024,6,Jun,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Community Group,Fundraising Event,52195,33953,165,53.0,2,10,5,9472,9.23,205.37,42148.0,150.0,36833.0,165.0,59016.0,176.0,316.3333333333333,0.6505029217357985,3.1132075471698113,18242,0.0,-1.0,0,66.1,25.1,0.118,81.0
2024-07-01,2024,7,Jul,Q3,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Community Group,UPI,51925,31933,155,49.0,2,12,5,7879,8.38,206.29,52195.0,165.0,42148.0,150.0,36833.0,165.0,335.0,0.6149831487722677,3.163265306122449,19992,-0.5,-0.866,0,66.1,25.1,0.118,81.0
2024-08-01,2024,8,Aug,Q3,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Bank Transfer,53352,33521,175,66.2,2,10,3,9972,5.13,192.09,51925.0,155.0,52195.0,165.0,42148.0,150.0,304.86857142857144,0.6282988454041085,2.6435045317220545,19831,-0.866,-0.5,0,66.1,25.1,0.118,81.0
2024-09-01,2024,9,Sep,Q3,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,UPI,46239,29570,177,70.4,2,10,3,7540,8.61,166.69,53352.0,175.0,51925.0,155.0,52195.0,165.0,261.23728813559325,0.6395034494690629,2.5142045454545454,16669,-1.0,-0.0,0,66.1,25.1,0.118,81.0
2024-10-01,2024,10,Oct,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,55903,30119,155,62.3,1,9,3,9177,5.2,193.82,46239.0,177.0,53352.0,175.0,51925.0,155.0,360.6645161290323,0.538772516680679,2.4879614767255216,25784,-0.866,0.5,0,66.1,25.1,0.118,81.0
2024-11-01,2024,11,Nov,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,56120,33908,169,70.4,2,9,4,8691,9.06,201.1,55903.0,155.0,46239.0,177.0,53352.0,175.0,332.07100591715977,0.6042052744119744,2.4005681818181817,22212,-0.5,0.866,0,66.1,25.1,0.118,81.0
2024-12-01,2024,12,Dec,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,58448,30559,180,69.7,2,10,5,10252,7.48,169.65,56120.0,169.0,55903.0,155.0,46239.0,177.0,324.7111111111111,0.522840815767862,2.582496413199426,27889,-0.0,1.0,0,66.1,25.1,0.118,81.0
2025-01-01,2025,1,Jan,Q1,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Community Group,Fundraising Event,56185,29872,180,76.8,2,12,3,8059,6.54,166.31,58448.0,180.0,56120.0,169.0,55903.0,155.0,312.1388888888889,0.5316721544896325,2.34375,26313,0.5,0.866,0,66.1,25.1,0.118,81.0
2025-02-01,2025,2,Feb,Q1,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Bank Transfer,55456,31152,155,48.2,1,11,4,7697,9.59,201.43,56185.0,180.0,58448.0,180.0,56120.0,169.0,357.7806451612903,0.5617426428159261,3.2157676348547715,24304,0.866,0.5,0,66.1,25.1,0.118,81.0
2025-03-01,2025,3,Mar,Q1,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,50597,33784,175,69.1,2,10,4,7900,7.2,192.57,55456.0,155.0,56185.0,180.0,58448.0,180.0,289.1257142857143,0.6677075715951538,2.5325615050651233,16813,1.0,0.0,0,66.1,25.1,0.118,81.0
2025-04-01,2025,4,Apr,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Corporate CSR,UPI,74783,33457,148,61.5,2,13,4,10405,8.12,226.56,50597.0,175.0,55456.0,155.0,56185.0,180.0,505.2905405405405,0.4473877752965246,2.4065040650406506,41326,0.866,-0.5,0,66.1,25.1,0.118,81.0
2025-05-01,2025,5,May,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Bank Transfer,51371,32582,176,56.9,2,12,5,9618,6.94,185.59,74783.0,148.0,50597.0,175.0,55456.0,155.0,291.8806818181818,0.6342488952911176,3.093145869947276,18789,0.5,-0.866,0,66.1,25.1,0.118,81.0
2025-06-01,2025,6,Jun,Q2,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,UPI,51094,30711,189,59.7,2,10,3,8389,7.48,162.51,51371.0,176.0,74783.0,148.0,50597.0,175.0,270.33862433862436,0.601068618624496,3.165829145728643,20383,0.0,-1.0,0,66.1,25.1,0.118,81.0
2025-07-01,2025,7,Jul,Q3,0,Jaipur,Rajasthan,Education Support,Back to School Drive,Alumni Network,Online Portal,55657,31257,175,74.8,2,12,4,8043,4.7,178.37,51094.0,189.0,51371.0,176.0,74783.0,148.0,318.04,0.561600517455127,2.3395721925133692,24400,-0.5,-0.866,0,66.1,25.1,0.118,81.0
2025-08-01,2025,8,Aug,Q3,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Online Portal,60504,29175,162,65.4,2,11,6,8487,5.99,180.56,55657.0,175.0,51094.0,189.0,51371.0,176.0,373.48148148148147,0.4821995239984133,2.477064220183486,31329,-0.866,-0.5,0,66.1,25.1,0.118,81.0
2025-09-01,2025,9,Sep,Q3,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,UPI,50881,33106,192,69.8,2,13,5,8052,5.15,172.68,60504.0,162.0,55657.0,175.0,51094.0,189.0,265.0052083333333,0.6506554509541872,2.7507163323782238,17775,-1.0,-0.0,0,66.1,25.1,0.118,81.0
2025-10-01,2025,10,Oct,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Corporate CSR,UPI,108192,33192,175,64.9,2,20,8,14508,5.01,189.76,50881.0,192.0,60504.0,162.0,55657.0,175.0,618.24,0.30678793256433007,2.6964560862865947,75000,-0.866,0.5,0,66.1,25.1,0.118,81.0
2025-11-01,2025,11,Nov,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Individual,Bank Transfer,55120,34448,186,65.1,2,13,4,10511,5.59,185.34,108192.0,175.0,50881.0,192.0,60504.0,162.0,296.3440860215054,0.6249637155297533,2.857142857142857,20672,-0.5,0.866,0,66.1,25.1,0.118,81.0
2025-12-01,2025,12,Dec,Q4,1,Jaipur,Rajasthan,Education Support,Back to School Drive,Corporate CSR,UPI,110434,34368,188,67.0,2,27,10,15199,5.42,182.43,55120.0,186.0,108192.0,175.0,50881.0,192.0,587.4148936170212,0.3112085046271981,2.8059701492537314,76066,-0.0,1.0,0,66.1,25.1,0.118,81.0
2024-02-01,2024,2,Feb,Q1,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Online Portal,33743,35647,275,98.9,3,6,2,11387,4.68,129.83,51773.0,258.0,51773.0,258.0,51773.0,258.0,122.70181818181818,1.0564265180926415,2.7805864509605662,-1904,0.866,0.5,0,66.1,25.1,0.118,81.0
2024-03-01,2024,3,Mar,Q1,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,68711,38853,255,82.3,3,13,4,12590,5.1,152.55,33743.0,275.0,51773.0,258.0,51773.0,258.0,269.4549019607843,0.5654553128320066,3.0984204131227218,29858,1.0,0.0,0,66.1,25.1,0.118,81.0
2024-04-01,2024,4,Apr,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Alumni Network,Bank Transfer,38672,33420,234,75.8,3,9,4,7822,6.89,143.01,68711.0,255.0,33743.0,275.0,51773.0,258.0,165.26495726495727,0.8641911460488209,3.087071240105541,5252,0.866,-0.5,0,66.1,25.1,0.118,81.0
2024-05-01,2024,5,May,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Alumni Network,Fundraising Event,37087,32950,269,92.1,3,7,3,8079,3.41,122.6,38672.0,234.0,68711.0,255.0,33743.0,275.0,137.86988847583643,0.8884514789548899,2.9207383279044516,4137,0.5,-0.866,1,66.1,25.1,0.118,81.0
2024-06-01,2024,6,Jun,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,41196,38456,219,77.9,3,7,3,7959,3.45,175.3,37087.0,269.0,38672.0,234.0,68711.0,255.0,188.1095890410959,0.9334886882221575,2.8112965340179716,2740,0.0,-1.0,0,66.1,25.1,0.118,81.0
2024-07-01,2024,7,Jul,Q3,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,UPI,72955,34415,281,103.1,3,14,5,14717,7.72,122.66,41196.0,219.0,37087.0,269.0,38672.0,234.0,259.62633451957294,0.4717291481049962,2.7255092143549953,38540,-0.5,-0.866,1,66.1,25.1,0.118,81.0
2024-08-01,2024,8,Aug,Q3,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,UPI,62802,35744,271,75.0,3,12,5,10139,4.17,132.06,72955.0,281.0,41196.0,219.0,37087.0,269.0,231.74169741697418,0.5691538486035477,3.6133333333333333,27058,-0.866,-0.5,0,66.1,25.1,0.118,81.0
2024-09-01,2024,9,Sep,Q3,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Online Portal,45029,36678,259,72.8,3,8,2,8150,8.35,141.68,62802.0,271.0,72955.0,281.0,41196.0,219.0,173.85714285714286,0.8145417397677053,3.557692307692308,8351,-1.0,-0.0,0,66.1,25.1,0.118,81.0
2024-10-01,2024,10,Oct,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Online Portal,45889,39599,269,79.5,3,8,4,9515,8.01,147.06,45029.0,259.0,62802.0,271.0,72955.0,281.0,170.5910780669145,0.8629301139706683,3.3836477987421385,6290,-0.866,0.5,0,66.1,25.1,0.118,81.0
2024-11-01,2024,11,Nov,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,UPI,40639,37808,245,84.2,2,8,3,11142,7.62,154.28,45889.0,269.0,45029.0,259.0,62802.0,271.0,165.8734693877551,0.9303378528014961,2.909738717339667,2831,-0.5,0.866,0,66.1,25.1,0.118,81.0
2024-12-01,2024,12,Dec,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Alumni Network,UPI,48696,33869,263,71.5,3,9,5,9554,8.14,128.65,40639.0,245.0,45889.0,269.0,45029.0,259.0,185.15589353612168,0.6955191391490061,3.6783216783216783,14827,-0.0,1.0,0,66.1,25.1,0.118,81.0
2025-01-01,2025,1,Jan,Q1,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,Fundraising Event,64031,36226,234,69.8,2,11,4,10737,5.69,154.82,48696.0,263.0,40639.0,245.0,45889.0,269.0,273.63675213675214,0.565757211350752,3.35243553008596,27805,0.5,0.866,0,66.1,25.1,0.118,81.0
2025-02-01,2025,2,Feb,Q1,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,72265,38036,238,70.8,3,13,5,13522,8.21,159.83,64031.0,234.0,48696.0,263.0,40639.0,245.0,303.6344537815126,0.5263405521345049,3.361581920903955,34229,0.866,0.5,0,66.1,25.1,0.118,81.0
2025-03-01,2025,3,Mar,Q1,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,38476,36485,238,84.9,2,8,4,9012,4.09,153.21,72265.0,238.0,64031.0,234.0,48696.0,263.0,161.6638655462185,0.9482534567002807,2.8032979976442873,1991,1.0,0.0,0,66.1,25.1,0.118,81.0
2025-04-01,2025,4,Apr,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Fundraising Event,39931,33969,245,73.8,3,7,3,8307,4.24,138.91,38476.0,238.0,72265.0,238.0,64031.0,234.0,162.98367346938775,0.8506924444667051,3.3197831978319785,5962,0.866,-0.5,0,66.1,25.1,0.118,81.0
2025-05-01,2025,5,May,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Alumni Network,UPI,42772,35734,249,92.4,3,7,2,9250,9.16,143.51,39931.0,245.0,38476.0,238.0,72265.0,238.0,171.77510040160644,0.8354531001589826,2.6948051948051948,7038,0.5,-0.866,0,66.1,25.1,0.118,81.0
2025-06-01,2025,6,Jun,Q2,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Corporate CSR,Bank Transfer,64362,36428,256,87.2,2,11,5,12346,8.17,142.15,42772.0,249.0,39931.0,245.0,38476.0,238.0,251.4140625,0.5659861408905876,2.935779816513761,27934,0.0,-1.0,0,66.1,25.1,0.118,81.0
2025-07-01,2025,7,Jul,Q3,0,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Fundraising Event,40238,33771,241,85.1,2,8,2,8482,3.96,139.92,64362.0,256.0,42772.0,249.0,39931.0,245.0,166.96265560165975,0.839281276405388,2.8319623971797885,6467,-0.5,-0.866,0,66.1,25.1,0.118,81.0
2025-08-01,2025,8,Aug,Q3,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Alumni Network,UPI,53973,36395,286,88.1,3,9,4,11138,3.38,127.44,40238.0,241.0,64362.0,256.0,42772.0,249.0,188.71678321678323,0.6743186408018824,3.2463110102156643,17578,-0.866,-0.5,1,66.1,25.1,0.118,81.0
2025-09-01,2025,9,Sep,Q3,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Community Group,Online Portal,50409,37230,236,82.1,2,9,4,10238,6.86,157.45,53973.0,286.0,40238.0,241.0,64362.0,256.0,213.59745762711864,0.7385585907278462,2.874543239951279,13179,-1.0,-0.0,0,66.1,25.1,0.118,81.0
2025-10-01,2025,10,Oct,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,Online Portal,42398,35117,276,92.3,3,7,3,8756,3.36,127.01,50409.0,236.0,53973.0,286.0,40238.0,241.0,153.6159420289855,0.8282702014245955,2.990249187432286,7281,-0.866,0.5,1,66.1,25.1,0.118,81.0
2025-11-01,2025,11,Nov,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,UPI,49550,35990,249,84.3,2,10,5,8906,5.08,144.56,42398.0,276.0,50409.0,236.0,53973.0,286.0,198.99598393574297,0.7263370332996972,2.9537366548042705,13560,-0.5,0.866,0,66.1,25.1,0.118,81.0
2025-12-01,2025,12,Dec,Q4,1,Jaipur,Rajasthan,Food Distribution,Meal Support Campaign,Individual,UPI,46972,38513,305,109.9,4,11,4,9328,5.36,126.09,49550.0,249.0,42398.0,276.0,50409.0,236.0,154.00655737704918,0.8199139913139742,2.7752502274795265,8459,-0.0,1.0,1,66.1,25.1,0.118,81.0
2024-02-01,2024,2,Feb,Q1,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Online Portal,49170,21335,209,65.3,2,12,6,10290,7.16,101.99,44530.0,186.0,44530.0,186.0,44530.0,186.0,235.26315789473685,0.4339027862517795,3.200612557427259,27835,0.866,0.5,1,66.1,25.1,0.118,81.0
2024-03-01,2024,3,Mar,Q1,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Bank Transfer,47953,23029,206,63.9,2,10,3,9101,3.69,111.62,49170.0,209.0,44530.0,186.0,44530.0,186.0,232.78155339805826,0.480241069380435,3.223787167449139,24924,1.0,0.0,1,66.1,25.1,0.118,81.0
2024-04-01,2024,4,Apr,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,Online Portal,28513,22254,194,54.1,2,7,3,5843,6.57,114.43,47953.0,206.0,49170.0,209.0,44530.0,186.0,146.9742268041237,0.7804860940623575,3.5859519408502774,6259,0.866,-0.5,1,66.1,25.1,0.118,81.0
2024-05-01,2024,5,May,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,50585,21807,212,64.6,2,8,3,8074,3.69,102.7,28513.0,194.0,47953.0,206.0,49170.0,209.0,238.60849056603774,0.43109617475536227,3.281733746130031,28778,0.5,-0.866,1,66.1,25.1,0.118,81.0
2024-06-01,2024,6,Jun,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Community Group,Online Portal,41067,21367,203,63.0,3,10,4,7482,4.92,105.11,50585.0,212.0,28513.0,194.0,47953.0,206.0,202.30049261083744,0.5202961014926827,3.2222222222222223,19700,0.0,-1.0,1,66.1,25.1,0.118,81.0
2024-07-01,2024,7,Jul,Q3,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,35751,24431,195,65.8,2,6,2,6950,9.75,125.35,41067.0,203.0,50585.0,212.0,28513.0,194.0,183.33846153846153,0.6833655002657268,2.9635258358662617,11320,-0.5,-0.866,1,66.1,25.1,0.118,81.0
2024-08-01,2024,8,Aug,Q3,1,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,63251,22852,221,74.9,2,13,5,9812,6.81,103.34,35751.0,195.0,41067.0,203.0,50585.0,212.0,286.20361990950227,0.3612907305813347,2.9506008010680906,40399,-0.866,-0.5,1,66.1,25.1,0.118,81.0
2024-09-01,2024,9,Sep,Q3,1,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Community Group,Online Portal,37069,21850,216,57.5,3,8,4,6667,7.29,101.09,63251.0,221.0,35751.0,195.0,41067.0,203.0,171.61574074074073,0.5894413121476166,3.756521739130435,15219,-1.0,-0.0,1,66.1,25.1,0.118,81.0
2024-10-01,2024,10,Oct,Q4,1,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Alumni Network,Bank Transfer,35439,23325,225,69.1,3,9,3,8697,4.37,103.57,37069.0,216.0,63251.0,221.0,35751.0,195.0,157.50666666666666,0.658173199018031,3.2561505065123013,12114,-0.866,0.5,1,66.1,25.1,0.118,81.0
2024-11-01,2024,11,Nov,Q4,1,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Online Portal,59594,23153,193,62.4,2,10,4,8429,6.48,119.66,35439.0,225.0,37069.0,216.0,63251.0,221.0,308.77720207253884,0.38851226633553715,3.092948717948718,36441,-0.5,0.866,1,66.1,25.1,0.118,81.0
2024-12-01,2024,12,Dec,Q4,1,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,61051,22202,219,59.8,3,14,6,9746,7.55,101.29,59594.0,193.0,35439.0,225.0,37069.0,216.0,278.7716894977169,0.36366316686049366,3.6622073578595318,38849,-0.0,1.0,1,66.1,25.1,0.118,81.0
2025-01-01,2025,1,Jan,Q1,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,32961,24890,202,54.9,2,6,3,7601,4.52,122.97,61051.0,219.0,59594.0,193.0,35439.0,225.0,163.17326732673268,0.7551348563453779,3.679417122040073,8071,0.5,0.866,1,66.1,25.1,0.118,81.0
2025-02-01,2025,2,Feb,Q1,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,55083,24807,210,63.7,2,13,5,9462,8.61,118.08,32961.0,202.0,61051.0,219.0,59594.0,193.0,262.3,0.4503567343826589,3.2967032967032965,30276,0.866,0.5,1,66.1,25.1,0.118,81.0
2025-03-01,2025,3,Mar,Q1,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,30593,23719,241,73.2,2,6,2,6505,3.72,98.44,55083.0,210.0,32961.0,202.0,61051.0,219.0,126.94190871369294,0.775308077011081,3.292349726775956,6874,1.0,0.0,1,66.1,25.1,0.118,81.0
2025-04-01,2025,4,Apr,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Corporate CSR,Online Portal,56050,24467,203,63.9,2,11,6,10386,6.27,120.27,30593.0,241.0,55083.0,210.0,32961.0,202.0,276.10837438423647,0.43652096342551294,3.1768388106416277,31583,0.866,-0.5,1,66.1,25.1,0.118,81.0
2025-05-01,2025,5,May,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,UPI,28344,24259,229,56.5,2,5,1,6158,5.78,106.11,56050.0,203.0,30593.0,241.0,55083.0,210.0,123.77292576419214,0.8558777871860006,4.053097345132743,4085,0.5,-0.866,1,66.1,25.1,0.118,81.0
2025-06-01,2025,6,Jun,Q2,0,Jaipur,Rajasthan,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,33319,21466,243,66.1,2,7,3,8695,7.34,88.25,28344.0,229.0,56050.0,203.0,30593.0,241.0,137.11522633744855,0.644257030523125,3.6762481089258703,11853,0.0,-1.0,1,66.1,25.1,0.118,81.0
